ppl,ppl_token_weighted,total_loss,num_batches,n_tokens,wall_s,gpu_s,apply_ms,assignment_hash,input_hash,peak_mem_cuda:0,peak_mem_cuda:1,prov_torch,prov_transformers,prov_python,prov_cuda,prov_n_devices,prov_function_name,prov_profiling,prov_model
3.8960453129400006,3.8960453129400006,5.439848065376282,4,32768,3.4482084498740733,3.44833447265625,0.0,baseline-unpatched,a7ffcf49b17fa3fa,15833866240,15766725120,2.8.0+cu128,4.56.1,3.11.13,12.8,2,vlp,True,NousResearch/Llama-2-7b-hf
4.731203917968714,4.731203917968714,6.216718792915344,4,32768,26.054795952048153,26.054921875,4.279979970306158,a2cdd56dd1dfd360,a7ffcf49b17fa3fa,57702418944,57635277312,2.8.0+cu128,4.56.1,3.11.13,12.8,2,vlp,True,NousResearch/Llama-2-7b-hf
4.731203917968714,4.731203917968714,6.216718792915344,4,32768,26.00613854895346,26.006216796875,4.851510049775243,a2cdd56dd1dfd360,a7ffcf49b17fa3fa,57702418944,57635277312,2.8.0+cu128,4.56.1,3.11.13,12.8,2,vlp,True,NousResearch/Llama-2-7b-hf
